city,aqi
Delhi,330
Tokyo,297
Los Angeles,435
Mexico City,477
Beijing,459
Mexico City,382
Los Angeles,356
Delhi,292
London,200
Beijing,30
Tokyo,27
Cairo,35
Delhi,329
Beijing,329
Beijing,383
Beijing,220
London,155
Delhi,341
Mexico City,227
Tokyo,463
São Paulo,79
Delhi,20
Cairo,90
Delhi,369
Beijing,388
Delhi,136
Mexico City,126
Delhi,166
Delhi,310
Beijing,127
Tokyo,168
Mexico City,156
Los Angeles,242
Mexico City,57
Beijing,299
Delhi,491
Delhi,393
Beijing,312
Tokyo,155
Delhi,401
Mexico City,78
London,39
Tokyo,198
Delhi,279
Tokyo,372
Mexico City,336
Beijing,76
Los Angeles,323
Delhi,19
London,147
Mexico City,96
Los Angeles,354
London,494
Mexico City,15
Delhi,129
Delhi,349
London,362
Mexico City,143
Tokyo,498
Beijing,38
Beijing,211
London,17
Los Angeles,150
Beijing,169
Delhi,269
Tokyo,316
Los Angeles,453
Beijing,387
Beijing,139
Delhi,322
Beijing,373
Delhi,46
Delhi,198
London,392
Beijing,195
London,440
Beijing,71
Delhi,21
Beijing,280
Delhi,406
Mexico City,32
Tokyo,254
Los Angeles,325
Los Angeles,385
London,442
Los Angeles,20
Mexico City,142
Los Angeles,497
Beijing,231
Delhi,285
Los Angeles,202
Los Angeles,367
Delhi,363
Cairo,196
Delhi,409
Los Angeles,230
Cairo,183
Beijing,452
Tokyo,341
London,317
Los Angeles,31
Cairo,490
Mexico City,289
Beijing,303
Mexico City,248
Beijing,236
Beijing,21
Delhi,380
Beijing,431
London,201
Tokyo,218
Cairo,63
Delhi,410
Mexico City,354
Mexico City,217
Delhi,487
Mexico City,162
Beijing,52
Tokyo,229
Delhi,391
London,158
Tokyo,437
Los Angeles,73
Delhi,234
Delhi,279
Cairo,452
Delhi,23
Delhi,487
Cairo,7
Los Angeles,212
Los Angeles,242
Delhi,288
Beijing,341
London,116
Beijing,445
Delhi,238
Delhi,137
Mexico City,440
Delhi,272
London,147
Delhi,460
Delhi,158
Cairo,46
Cairo,243
Mexico City,158
Tokyo,117
Delhi,87
Beijing,361
Delhi,312
Beijing,150
Los Angeles,492
London,468
Delhi,327
Beijing,101
São Paulo,442
Mexico City,425
Delhi,350
Beijing,390
Beijing,313
Beijing,324
Beijing,167
Beijing,396
Beijing,358
Beijing,493
Delhi,52
Delhi,96
Beijing,12
Tokyo,25
Los Angeles,340
Delhi,120
Beijing,453
Mexico City,291
Beijing,355
Mexico City,102
São Paulo,111
Delhi,429
Beijing,419
Beijing,74
Mexico City,262
Delhi,247
Mexico City,84
Delhi,378
Los Angeles,311
Mexico City,224
Beijing,60
São Paulo,413
London,117
Beijing,430
São Paulo,367
London,47
Delhi,482
Mexico City,273
Mexico City,175
Mexico City,450
Tokyo,97
Beijing,302
Delhi,75
Beijing,327
Los Angeles,282
Beijing,479
Delhi,5
Beijing,233
Mexico City,362
Delhi,229
Beijing,300
Delhi,188
Beijing,344
Delhi,19
Delhi,179
Mexico City,297
Delhi,53
Delhi,470
Mexico City,482
Delhi,141
Delhi,417
Beijing,424
Beijing,271
Beijing,399
São Paulo,91
Beijing,358
Mexico City,481
Tokyo,307
Beijing,157
Los Angeles,226
Beijing,443
Mexico City,217
Tokyo,109
Delhi,360
Tokyo,143
Beijing,107
Mexico City,167
Beijing,96
Delhi,204
Delhi,470
Tokyo,453
Mexico City,182
London,467
Delhi,76
Delhi,38
Beijing,388
Delhi,420
Beijing,95
Tokyo,196
London,207
Beijing,300
Beijing,109
Mexico City,78
Mexico City,55
Mexico City,58
Beijing,411
Delhi,236
Delhi,475
Cairo,347
Los Angeles,261
Tokyo,458
Beijing,212
Beijing,493
Beijing,239
Tokyo,413
Delhi,274
Mexico City,410
Delhi,37
Delhi,61
Delhi,271
Beijing,212
London,416
São Paulo,354
Mexico City,442
Beijing,261
Los Angeles,45
Delhi,111
London,35
Los Angeles,102
Beijing,32
Delhi,272
Delhi,37
Beijing,436
Tokyo,6
Mexico City,138
Beijing,408
Beijing,136
Los Angeles,242
Beijing,474
Delhi,53
Mexico City,138
Beijing,344
Beijing,44
Beijing,415
Delhi,202
Tokyo,10
London,357
São Paulo,254
Cairo,496
Beijing,321
Beijing,178
Mexico City,329
Delhi,6
São Paulo,366
Delhi,186
Beijing,226
Mexico City,276
Tokyo,346
Mexico City,113
Mexico City,86
Beijing,314
Mexico City,399
Los Angeles,92
Beijing,107
Los Angeles,485
Delhi,144
Beijing,78
Cairo,308
Beijing,363
Mexico City,213
Beijing,374
Tokyo,107
Delhi,274
Delhi,260
London,132
Mexico City,19
Beijing,204
Beijing,213
Beijing,375
Tokyo,101
Mexico City,199
Tokyo,206
Cairo,206
Beijing,97
Mexico City,265
Mexico City,476
London,316
Mexico City,479
Delhi,405
Tokyo,449
Mexico City,450
London,383
Beijing,13
Beijing,146
Mexico City,394
Los Angeles,124
Delhi,336
Beijing,415
Los Angeles,472
São Paulo,277
Delhi,179
Delhi,460
Beijing,457
Delhi,202
Delhi,55
Beijing,480
Mexico City,200
Beijing,245
Beijing,211
São Paulo,28
Beijing,29
Los Angeles,72
Delhi,186
London,287
London,153
Delhi,111
Mexico City,420
Mexico City,325
Beijing,270
Los Angeles,195
Beijing,33
Beijing,65
São Paulo,215
Delhi,356
Delhi,139
Delhi,396
São Paulo,99
Delhi,389
Delhi,234
Mexico City,127
Los Angeles,160
Beijing,130
São Paulo,237
Delhi,288
Mexico City,226
Mexico City,30
Beijing,128
Tokyo,47
Mexico City,94
Delhi,492
Delhi,313
Delhi,282
Tokyo,317
Delhi,61
Tokyo,111
Delhi,288
São Paulo,57
London,63
Delhi,385
Delhi,245
London,389
Delhi,421
Delhi,270
London,458
Tokyo,270
Los Angeles,72
Tokyo,69
Mexico City,485
Los Angeles,422
Beijing,328
Los Angeles,183
Mexico City,460
Mexico City,113
São Paulo,241
Beijing,213
Mexico City,81
Beijing,72
Delhi,338
Beijing,132
Cairo,376
Beijing,203
Mexico City,454
Mexico City,111
Tokyo,192
Los Angeles,128
Delhi,191
Beijing,247
Los Angeles,382
Delhi,356
Beijing,57
Beijing,235
Delhi,79
São Paulo,495
Tokyo,45
Los Angeles,44
Delhi,128
São Paulo,255
Mexico City,285
Cairo,201
Delhi,366
Delhi,97
Mexico City,134
Tokyo,12
Delhi,291
Beijing,8
Mexico City,386
São Paulo,350
Los Angeles,350
Tokyo,297
Mexico City,456
London,312
Beijing,402
Delhi,129
Los Angeles,139
Mexico City,297
Beijing,363
Delhi,164
Los Angeles,238
London,468
Beijing,311
Tokyo,14
Beijing,34
Delhi,485
Delhi,384
Beijing,489
Delhi,432
Los Angeles,482
Los Angeles,283
Beijing,429
Tokyo,125
Cairo,178
Beijing,299
Delhi,443
Delhi,78
Mexico City,123
Beijing,174
Mexico City,171
Mexico City,338
Mexico City,497
Delhi,266
Delhi,119
Beijing,61
London,153
Mexico City,14
Mexico City,385
Mexico City,52
Beijing,399
Delhi,255
Delhi,172
Delhi,329
Delhi,410
Beijing,268
Los Angeles,271
Delhi,13
Delhi,322
Delhi,479
Delhi,438
Delhi,172
Delhi,211
Delhi,440
São Paulo,67
Beijing,70
Delhi,431
Beijing,103
Delhi,286
Mexico City,325
Beijing,471
Tokyo,458
Tokyo,301
Los Angeles,459
Delhi,49
Beijing,216
Beijing,155
Los Angeles,470
Delhi,393
Mexico City,174
Beijing,145
Beijing,406
Beijing,416
Beijing,271
Mexico City,459
Mexico City,200
Delhi,220
Delhi,300
London,409
Beijing,235
Mexico City,120
Beijing,468
Mexico City,210
Mexico City,487
Delhi,379
Beijing,7
Beijing,89
Delhi,17
Los Angeles,167
Delhi,195
Delhi,157
London,224
London,477
Delhi,133
Mexico City,247
Delhi,367
Los Angeles,158
Beijing,400
Los Angeles,157
Beijing,390
Beijing,189
London,83
Delhi,141
Delhi,234
Beijing,150
Mexico City,17
Delhi,213
Mexico City,162
Beijing,344
Mexico City,416
Tokyo,120
Beijing,429
Mexico City,290
Beijing,209
Delhi,371
Los Angeles,90
Tokyo,98
London,189
Tokyo,354
Beijing,304
Mexico City,313
Delhi,158
Cairo,155
Mexico City,9
Delhi,296
London,191
Mexico City,498
Tokyo,313
Los Angeles,257
London,392
Beijing,413
Beijing,93
Los Angeles,349
Delhi,13
Delhi,384
São Paulo,62
Tokyo,44
Cairo,198
Delhi,452
Delhi,132
Tokyo,83
Delhi,144
Beijing,156
Beijing,81
London,341
Beijing,112
Delhi,167
Beijing,285
Delhi,225
Los Angeles,121
Mexico City,194
Mexico City,467
Beijing,451
Delhi,172
Delhi,160
Tokyo,77
Beijing,87
Beijing,298
Beijing,68
São Paulo,411
Los Angeles,40
Delhi,109
Mexico City,456
Beijing,414
Los Angeles,371
São Paulo,437
Los Angeles,303
London,326
Beijing,386
Beijing,282
Mexico City,294
Los Angeles,253
Delhi,442
Beijing,313
Delhi,129
Delhi,261
Tokyo,317
Delhi,140
London,407
Beijing,41
Mexico City,24
Tokyo,274
Los Angeles,75
London,207
Delhi,402
Beijing,380
Los Angeles,14
Los Angeles,389
Los Angeles,406
Los Angeles,183
Delhi,290
Delhi,14
Tokyo,292
Mexico City,34
Los Angeles,281
Mexico City,93
Tokyo,388
London,118
Delhi,346
Tokyo,211
Beijing,121
Beijing,6
London,389
Beijing,354
Delhi,346
Mexico City,4
São Paulo,425
Delhi,323
Los Angeles,419
Beijing,351
Beijing,165
Los Angeles,243
Mexico City,279
Los Angeles,21
Los Angeles,376
São Paulo,237
London,180
Delhi,240
Los Angeles,491
Mexico City,202
Delhi,304
Mexico City,166
Los Angeles,437
Delhi,389
Beijing,322
Beijing,472
Beijing,30
London,103
Delhi,378
Los Angeles,7
Los Angeles,118
Beijing,32
Beijing,390
Delhi,44
Delhi,122
Beijing,90
Delhi,56
London,49
Mexico City,349
Delhi,388
Beijing,202
London,288
Delhi,8
Los Angeles,132
Delhi,453
Tokyo,361
Beijing,278
Beijing,459
Mexico City,297
Beijing,456
Los Angeles,189
Delhi,342
Delhi,178
Delhi,82
Mexico City,76
Tokyo,58
Delhi,41
London,247
London,258
Delhi,384
Delhi,330
Beijing,59
Delhi,283
Los Angeles,308
Beijing,491
Beijing,41
Los Angeles,363
Delhi,228
London,429
Mexico City,169
Beijing,13
Beijing,322
Delhi,33
São Paulo,238
Beijing,58
Tokyo,42
Cairo,327
Beijing,110
Los Angeles,455
Mexico City,481
Delhi,101
Cairo,114
Beijing,434
Tokyo,122
Mexico City,106
Delhi,147
Beijing,338
Delhi,483
Delhi,26
Los Angeles,90
Delhi,164
Cairo,314
Beijing,258
Beijing,483
Delhi,290
Delhi,241
Mexico City,161
Beijing,153
Mexico City,226
Mexico City,60
Delhi,42
Beijing,340
Beijing,193
Delhi,20
Los Angeles,181
Delhi,461
Delhi,15
Beijing,459
Beijing,273
Tokyo,23
London,481
Los Angeles,355
Beijing,267
Beijing,247
Delhi,22
London,391
Beijing,34
Beijing,247
Mexico City,389
Los Angeles,70
Beijing,309
Delhi,92
Tokyo,315
Delhi,430
Cairo,418
Beijing,352
Tokyo,73
Tokyo,287
Beijing,495
London,431
Delhi,316
Delhi,367
Beijing,490
Mexico City,474
Delhi,284
Beijing,168
Cairo,412
London,218
Delhi,273
Beijing,4
Delhi,119
Delhi,20
Tokyo,455
São Paulo,359
Delhi,242
Delhi,253
Beijing,154
Beijing,340
Delhi,433
Delhi,396
Beijing,219
Delhi,373
London,156
Los Angeles,117
Beijing,384
Beijing,309
London,180
Delhi,54
Tokyo,182
Delhi,117
Tokyo,434
Delhi,343
London,370
Delhi,401
London,111
Mexico City,76
Delhi,47
Los Angeles,174
Delhi,214
Beijing,176
Beijing,247
Los Angeles,149
London,108
Beijing,174
Los Angeles,498
Tokyo,118
Mexico City,143
Beijing,104
Beijing,72
Delhi,192
Beijing,58
Delhi,318
London,57
Mexico City,424
Mexico City,155
Delhi,169
Delhi,84
Los Angeles,251
Beijing,330
Tokyo,112
Beijing,322
Delhi,435
Mexico City,55
Los Angeles,351
Delhi,414
Mexico City,496
Delhi,379
Delhi,286
Delhi,203
Mexico City,493
Los Angeles,177
Delhi,427
Los Angeles,96
Los Angeles,108
Beijing,221
Delhi,238
Delhi,229
Delhi,188
Cairo,200
London,489
Delhi,76
Beijing,429
Delhi,60
Delhi,295
Beijing,424
Delhi,183
Delhi,74
Beijing,313
Beijing,431
Beijing,43
Beijing,317
Beijing,498
Beijing,338
Beijing,294
Cairo,188
Delhi,313
Mexico City,73
Delhi,279
Beijing,214
Beijing,396
Los Angeles,308
Cairo,196
Beijing,248
Delhi,114
Los Angeles,442
Delhi,336
Beijing,59
London,222
Beijing,364
Mexico City,260
Delhi,267
Delhi,145
São Paulo,299
Delhi,242
Beijing,88
Beijing,270
Beijing,325
Delhi,360
Delhi,261
Beijing,212
Beijing,486
Los Angeles,93
Beijing,309
Tokyo,267
Delhi,262
Beijing,196
Tokyo,98
London,102
Beijing,79
Beijing,13
London,231
Delhi,165
Delhi,349
Beijing,364
London,60
Mexico City,312
Beijing,447
Cairo,454
Delhi,425
Los Angeles,290
Delhi,7
Los Angeles,322
Beijing,393
Delhi,344
Beijing,465
London,210
Beijing,308
Delhi,230
Delhi,340
Mexico City,243
Mexico City,91
Beijing,109
Delhi,264
Los Angeles,14
Beijing,223
Delhi,51
Beijing,153
Beijing,24
Cairo,241
Mexico City,434
Delhi,10
London,403
Delhi,120
Cairo,364
Beijing,169
Tokyo,134
London,91
London,287
Delhi,77
London,205
Los Angeles,272
Beijing,11
Beijing,473
Mexico City,498
Tokyo,268
Los Angeles,61
Beijing,373
Mexico City,380
Delhi,172
Beijing,469
Los Angeles,488
Mexico City,16
Los Angeles,177
Beijing,210
Beijing,470
Los Angeles,67
Delhi,433
Cairo,141
Tokyo,419
Tokyo,115
Tokyo,478
Beijing,413
Beijing,434
London,90
Delhi,465
London,157
Delhi,247
London,90
Beijing,115
London,180
Beijing,329
Mexico City,173
Tokyo,229
Beijing,53
Delhi,42
Delhi,444
Mexico City,437
Mexico City,11
Mexico City,0
Delhi,364
Delhi,156
Tokyo,350
Mexico City,14
Delhi,453
Delhi,190
Delhi,498
London,50
Los Angeles,273
Mexico City,373
Mexico City,352
London,343
Beijing,440
Beijing,11
Beijing,173
São Paulo,78
Mexico City,243
Beijing,70
London,395
Delhi,395
Beijing,215
Mexico City,296
São Paulo,71
Delhi,246
Beijing,198
Tokyo,445
Los Angeles,100
Mexico City,129
Delhi,195
Delhi,141
Beijing,160
Delhi,398
London,319
Los Angeles,20
London,180
Delhi,349
Beijing,366
Los Angeles,272
Delhi,92
Delhi,232
Beijing,30
Delhi,19
Delhi,467
Beijing,86
London,156
Delhi,169
Mexico City,275
Mexico City,319
Beijing,494
Beijing,104
Delhi,50
Delhi,499
Beijing,16
Cairo,464
Beijing,419
Beijing,384
São Paulo,163
Los Angeles,345
Los Angeles,198
Beijing,383
Tokyo,392
Mexico City,360
Mexico City,228
Los Angeles,236
Beijing,31
Cairo,52
São Paulo,434
Mexico City,86
Delhi,446
Los Angeles,426
Beijing,14
Mexico City,456
Delhi,328
London,222
Cairo,27
Delhi,357
Los Angeles,244
London,386
Delhi,231
Delhi,293
Beijing,147
London,42
Beijing,467
Delhi,17
Delhi,84
Beijing,104
Delhi,212
Mexico City,137
Delhi,3
Los Angeles,90
Los Angeles,497
London,223
Delhi,109
Mexico City,288
Los Angeles,68
Beijing,79
Delhi,171
Delhi,330
Mexico City,138
Beijing,394
Tokyo,183
London,486
Los Angeles,401
São Paulo,392
Mexico City,220
Delhi,358
Delhi,66
London,54
Beijing,36
Tokyo,364
Delhi,165
Delhi,343
Los Angeles,170
London,207
London,69
Delhi,487
Beijing,76
Mexico City,120
Tokyo,462
Delhi,403
Mexico City,437
Delhi,313
Los Angeles,131
Delhi,161
São Paulo,319
Delhi,452
Mexico City,497
Los Angeles,140
Delhi,7
Delhi,59
Mexico City,171
Mexico City,464
Los Angeles,329
Mexico City,186
Delhi,366
Tokyo,124
Delhi,13
Mexico City,137
Tokyo,378
Tokyo,67
Delhi,397
Delhi,381
Mexico City,340
Beijing,138
Los Angeles,377
Beijing,6
Delhi,72
Beijing,498
Mexico City,474
Los Angeles,353
Beijing,202
Delhi,17
Beijing,296
Mexico City,483
Los Angeles,485
London,447
Cairo,484
Beijing,290
Tokyo,9
Delhi,264
Mexico City,38
Beijing,212
Los Angeles,324
Los Angeles,324
Delhi,318
Tokyo,37
Tokyo,53
Tokyo,461
Beijing,27
São Paulo,7
Los Angeles,108
Mexico City,26
Beijing,56
London,424
Los Angeles,361
Mexico City,337
São Paulo,221
Delhi,218
Mexico City,171
Beijing,111
Beijing,241
Beijing,274
Beijing,181
Beijing,348
Delhi,451
Delhi,76
Los Angeles,224
Beijing,416
Delhi,450
Delhi,36
Delhi,292
Delhi,407
Tokyo,423
Mexico City,318
Beijing,174
Beijing,115
Delhi,1
Los Angeles,189
Cairo,20
Delhi,302
Delhi,21
Mexico City,126
Delhi,252
Delhi,166
Mexico City,143
Mexico City,376
Delhi,224
London,25
Delhi,61
Beijing,342
Los Angeles,152
Mexico City,175
Mexico City,310
Mexico City,125
Mexico City,15
London,147
Mexico City,303
Beijing,447
Los Angeles,425
Delhi,430
Los Angeles,13
Delhi,252
Beijing,246
Los Angeles,114
Mexico City,380
Delhi,443
Beijing,106
London,120
São Paulo,167
Beijing,242
Delhi,437
Beijing,242
Beijing,393
Delhi,303
London,191
Beijing,320
Beijing,37
Beijing,342
Delhi,100
Beijing,376
Beijing,206
Beijing,152
Mexico City,112
Beijing,419
Mexico City,187
Tokyo,300
Beijing,382
Beijing,490
London,210
Beijing,277
Beijing,284
London,406
Mexico City,172
Tokyo,50
Beijing,297
Beijing,19
Delhi,262
Delhi,95
Beijing,69
Delhi,122
Beijing,54
Delhi,424
Delhi,172
Beijing,131
Mexico City,291
Beijing,64
Los Angeles,285
Delhi,45
Delhi,24
Tokyo,53
Tokyo,314
Beijing,329
Beijing,59
London,185
Beijing,421
Delhi,94
Delhi,72
Delhi,17
Los Angeles,120
Mexico City,473
Delhi,393
Delhi,70
Delhi,463
Los Angeles,270
Tokyo,466
Beijing,267
Los Angeles,366
Delhi,204
Mexico City,10
Beijing,311
Delhi,59
Beijing,172
London,21
Delhi,61
Beijing,103
London,149
Los Angeles,479
Beijing,489
Delhi,195
London,342
Delhi,477
Delhi,156
Delhi,51
Beijing,79
Mexico City,277
London,322
Beijing,11
Cairo,181
Mexico City,95
Mexico City,119
Delhi,288
Delhi,219
Mexico City,442
Los Angeles,135
Delhi,286
Beijing,153
Beijing,145
Beijing,130
Delhi,381
Delhi,313
Beijing,445
London,420
London,268
Delhi,281
Delhi,436
Beijing,420
Delhi,228
London,324
Beijing,211
London,292
Delhi,385
Cairo,481
Los Angeles,90
Los Angeles,390
Tokyo,27
Beijing,94
Delhi,455
Beijing,295
London,418
London,60
Beijing,279
Los Angeles,1
Delhi,317
Delhi,210
Mexico City,52
Beijing,133
Delhi,50
Los Angeles,461
Beijing,217
Beijing,442
Delhi,55
Delhi,329
Mexico City,326
London,14
Delhi,387
London,54
Los Angeles,447
London,128
Mexico City,324
Beijing,324
Los Angeles,464
Beijing,272
Delhi,390
Beijing,42
Beijing,488
Beijing,361
Tokyo,352
Beijing,22
Delhi,115
Cairo,359
Delhi,441
Delhi,472
London,480
Cairo,187
Mexico City,48
Beijing,414
Beijing,260
London,491
Tokyo,26
Delhi,49
London,495
Mexico City,46
Delhi,397
Delhi,249
Delhi,67
Tokyo,485
Beijing,266
Los Angeles,331
Delhi,51
Los Angeles,112
Beijing,459
Tokyo,159
Beijing,189
Los Angeles,22
Mexico City,380
Beijing,93
Tokyo,294
Beijing,391
Tokyo,313
Delhi,492
Mexico City,345
Tokyo,461
Tokyo,227
Beijing,140
Beijing,499
London,463
Beijing,128
Tokyo,104
Delhi,431
Delhi,111
Los Angeles,112
Beijing,64
Beijing,316
Beijing,354
São Paulo,15
Mexico City,126
São Paulo,352
Beijing,237
Beijing,49
Delhi,162
Beijing,430
Delhi,61
Delhi,164
Beijing,93
Los Angeles,391
Beijing,79
Beijing,130
Beijing,112
Beijing,277
Los Angeles,172
London,89
London,253
Delhi,272
Beijing,108
London,288
Tokyo,328
Beijing,83
Beijing,129
Los Angeles,26
São Paulo,100
Beijing,32
Delhi,446
London,102
Los Angeles,118
Delhi,17
Beijing,151
Mexico City,346
Los Angeles,238
Los Angeles,453
Delhi,448
Delhi,380
Los Angeles,415
Delhi,218
Beijing,113
Beijing,199
Beijing,5
Los Angeles,141
Delhi,192
Los Angeles,485
Mexico City,187
Beijing,60
London,103
Delhi,312
London,278
Delhi,239
São Paulo,457
Delhi,421
Mexico City,25
Delhi,396
Beijing,380
Delhi,333
Delhi,62
Delhi,69
Delhi,424
Los Angeles,399
Beijing,381
Delhi,362
Tokyo,303
Mexico City,435
Delhi,434
Beijing,203
Beijing,356
Mexico City,141
London,448
Mexico City,5
Cairo,297
Los Angeles,60
São Paulo,94
Mexico City,171
Mexico City,242
Los Angeles,370
Los Angeles,128
Delhi,227
Delhi,463
Delhi,330
Delhi,153
Tokyo,64
Los Angeles,295
Delhi,20
Beijing,206
Delhi,392
London,44
Tokyo,321
Delhi,110
Beijing,279
Cairo,79
Mexico City,117
London,205
Beijing,157
Delhi,236
Mexico City,51
Delhi,135
London,491
Los Angeles,444
Beijing,321
Beijing,43
Los Angeles,48
Tokyo,215
Beijing,401
Los Angeles,29
Delhi,43
Tokyo,338
Mexico City,116
Delhi,175
Los Angeles,47
Los Angeles,422
Los Angeles,292
Beijing,369
Los Angeles,8
London,178
Beijing,485
Delhi,476
Tokyo,229
Mexico City,289
Beijing,413
London,174
Delhi,323
London,194
Beijing,296
Delhi,346
Cairo,18
Los Angeles,222
Delhi,285
Tokyo,324
Tokyo,233
London,133
Delhi,46
Delhi,107
Los Angeles,405
Tokyo,299
Delhi,436
Beijing,162
Delhi,66
Beijing,421
Mexico City,335
Delhi,427
Mexico City,23
Mexico City,165
Beijing,175
Tokyo,42
Delhi,437
Delhi,191
Beijing,471
Beijing,74
Delhi,45
Cairo,456
Delhi,121
Delhi,380
London,375
Tokyo,115
Beijing,255
Delhi,281
Beijing,130
Delhi,151
Beijing,265
Mexico City,412
Beijing,445
Beijing,497
Los Angeles,185
Delhi,319
Delhi,93
London,87
Delhi,23
Delhi,88
Delhi,250
Mexico City,282
Mexico City,130
Beijing,334
Beijing,322
Beijing,477
Delhi,131
London,148
São Paulo,299
Beijing,115
Beijing,157
Los Angeles,318
Delhi,443
Beijing,302
Tokyo,430
Delhi,279
Delhi,272
Beijing,351
Mexico City,255
Mexico City,270
Delhi,77
Los Angeles,17
Delhi,391
Tokyo,137
Delhi,486
Delhi,443
Mexico City,47
Delhi,339
Mexico City,415
Delhi,352
Beijing,364
Delhi,245
Beijing,328
Delhi,217
Beijing,309
Delhi,403
London,37
Los Angeles,466
Delhi,473
Delhi,69
Delhi,122
Delhi,66
Beijing,380
Beijing,24
Cairo,119
Los Angeles,101
Delhi,328
Delhi,407
Delhi,97
Delhi,279
Beijing,417
Delhi,211
Delhi,62
Delhi,249
Mexico City,360
Delhi,437
Cairo,124
Beijing,408
Beijing,169
Beijing,385
Beijing,315
Beijing,98
Beijing,365
Beijing,335
Beijing,428
Delhi,160
Mexico City,57
Mexico City,235
Mexico City,451
Tokyo,71
Beijing,136
Tokyo,244
Beijing,418
Beijing,469
Mexico City,496
Delhi,335
Delhi,9
Beijing,14
Delhi,492
Delhi,424
Los Angeles,302
Beijing,332
Delhi,156
Delhi,215
Tokyo,406
Cairo,218
Mexico City,76
Delhi,383
Beijing,185
Beijing,133
Los Angeles,173
Beijing,195
Los Angeles,360
Beijing,390
London,382
Beijing,440
Beijing,136
Beijing,420
Mexico City,341
Tokyo,296
Beijing,61
Tokyo,425
Beijing,469
Beijing,355
Delhi,136
Delhi,413
London,488
Delhi,137
Beijing,258
Delhi,33
Los Angeles,423
Tokyo,485
London,242
Beijing,365
Beijing,468
Delhi,431
Tokyo,40
Delhi,321
Cairo,143
London,180
Los Angeles,325
Los Angeles,241
Beijing,2
Delhi,351
Beijing,461
Delhi,310
Los Angeles,366
Beijing,12
Tokyo,41
London,328
Delhi,471
Delhi,214
Beijing,49
Delhi,400
Mexico City,162
Los Angeles,421
Los Angeles,386
Beijing,335
London,28
Mexico City,198
São Paulo,12
London,389
Los Angeles,404
Delhi,473
London,177
Beijing,100
Beijing,387
Beijing,411
Beijing,488
Delhi,21
Delhi,0
London,121
Mexico City,78
Tokyo,447
London,111
Beijing,31
Los Angeles,111
Mexico City,48
Delhi,118
Cairo,112
Tokyo,52
Delhi,275
London,450
Delhi,278
Tokyo,182
Mexico City,227
Delhi,423
London,471
Beijing,245
Delhi,35
Los Angeles,358
Los Angeles,457
Beijing,193
Los Angeles,11
Delhi,490
Beijing,29
Mexico City,375
Delhi,41
Beijing,198
Tokyo,409
London,41
Mexico City,270
Mexico City,3
Tokyo,280
London,89
Delhi,238
Beijing,122
Delhi,266
Delhi,429
Delhi,50
Mexico City,317
Los Angeles,445
Tokyo,434
Beijing,290
Beijing,285
Delhi,213
Delhi,467
Delhi,240
Cairo,254
Delhi,490
Los Angeles,427
Beijing,354
Beijing,431
London,372
Tokyo,189
Delhi,436
Tokyo,487
Delhi,468
London,180
Delhi,87
Beijing,395
Los Angeles,450
London,16
London,446
Delhi,162
London,441
Beijing,485
Delhi,289
Delhi,30
Delhi,66
Delhi,496
Mexico City,337
Delhi,181
Mexico City,374
Delhi,245
Los Angeles,23
Delhi,444
Beijing,417
Mexico City,139
Tokyo,368
São Paulo,447
Beijing,69
Tokyo,127
Mexico City,157
Tokyo,107
Delhi,336
Delhi,499
Delhi,2
London,75
Delhi,339
Delhi,444
Mexico City,235
Cairo,157
Mexico City,358
